,project,property_type,price,area,n_bedrooms,n_bathrooms,balcony_direction,legal,posted_date,post_title,post_description,post_id,Cl Gia,area_cl
1340,Times City,Apartment,1900.0,53.0,1,1,unknown,unknown,2020-12-29 00:00:00 UTC,"Danh sách các căn hộ đang bán cắt lỗ rẻ nhất tại Times City, liên hệ: 0982 591 304","Bán nhanh giá cắt lỗ rẻ các căn hộ tại trung tâm Times City, liên hệ: 0982591304A. Căn 1PN:1. Căn 1PN 53m2, tầng trung tòa T9 Times City, giá 2 tỷ bao phí.2. Căn 1PN 53m2 hướng Nam thoáng view khu đường nội bộ tòa T11 Times City giá 2,25 tỷ đủ đồ và bao phí.B. Căn 2PN6. Căn hộ 2PN 75m2 tầng trung, hướng Nam view thoáng khu sân vui chơi tòa T4 Times City, giá 2,72 tỷ bao phí.9. Căn 2PN sáng 83m2 tầng cao, hướng Nam thoáng tòa T9 Times City giá 2,85 tỷ bao phí.11. Căn 2pn sáng 87m2 tầng đẹp, hướng Nam view quảng trường nhạc nước tòa T7 Times City, giá 3,5 tỷ bao phí.13. Căn 2pn 90m2 tầng cao, view nhạc nước thoáng tòa T6 Times City, giá 3,03 tỷ bao phí sang tên.14. Căn 2PN diện tích 94m2 nhà mới, tầng trung hướng Nam tại T1 Times City, giá 3,23 tỷ bao phí.15. Căn hoa hậu 2PN sáng 94,3m2 nhà mới view sân vui chơi tòa T2 Times City, giá 3,4 tỷ bao phí.16. Căn 2PN 95m2 đã sửa thành 3PN tầng cao view thoáng tòa T3 Times City, giá 3,2 tỷ bao phí.17. Căn 2PN siêu rộng 109,5m2 view thoáng tòa T2 Times city giá 3,55 tỷ bao phí.C. Căn 3PN:1. Căn góc 3PN sáng 103m2 view nhạc nước tòa T8 Times city giá 4,25 tỷ bao phí.2. Căn góc 3PN sáng 110,3m2 tầng cao, view thoáng khu nhạc nước tòa T4 Times city giá 4,15 tỷ có đồ và bao phí.3. Căn góc 3pn sáng 110,3m2 hướng Đông Nam view sân vui chơi trẻ nhỏ tòa T4 Times city giá 4,35 tỷ bao phí.4. Căn góc 3PN sáng 110,3m2 đủ đồ, nhà mới đẹp tòa T1 Times city giá 4,55 tỷ bao phí.",24175854,1-2,50-80
1341,Times City,Apartment,1900.0,52.0,1,1,Bắc,unknown,2020-12-29 00:00:00 UTC,"Rẻ vô địch, bán căn 1 phòng ngủ, DT 52m2, Times City, giá 1.9 tỷ bao phí. Lh 0979702442","Do chuyển đổi nơi ở nên gia đình bán lại căn 1 phòng ngủ, 1 vs tại tòa T9.Nội thất nguyên bản chủ đầu tư. Gồm có sàn, bếp, tủ bếp, tủ âm tường nhà mới sạch sẽ.Căn hộ còn 3 năm phí dịch vụ.Sổ đỏ chính chủ.Giá bán 1.9 tỷ bao phí.Lh xem nhà. Mai Phượng 0979702442.",28360194,1-2,50-80
1342,Times City,Apartment,2000.0,53.0,1,1,Nam,unknown,2020-12-29 00:00:00 UTC,"Gần tết chủ nhà cần tiền bán căn 1 phòng ngủ full đủ đồ đẹp, 2 tỷ bao phí nhà mới. 0981344965","Cần bán căn 1 ngủ thoáng sáng ban công Nam khu Times giá 2 tỷ bao hết phí.Thiết kế phòng khách cực rộng, ban công cực dài rộng thích hợp cho việc trồng cây cảnh.- DT: 53m2. 1 phòng ngủ thoáng sáng, 1 toilet là căn đẹp nhất khu Times.Căn hộ đủ đồ:- Gồm nội thất cơ bản cộng thêm tivi, tủ lạnh, máy giặt, giường, tủ, bàn ghế khách thuê chỉ việc mang đồ cá nhân vào ở.Dịch vụ Vinhomes:Quý khách thuê chung cư Times City có thể hưởng toàn bộ dịch vụ 5 sao Vinhomes phục vụ các tòa nhà ngoài ra còn được.Miễn phí quản lý dịch vụ 10 năm.- Giá bán: 2 tỉ (bao phí).- Mọi chi tiết liên hệ em: 0981344965 (Zalo, Fb, Imess, Viber... ).",28355751,2-3,50-80
1343,Times City,Apartment,1900.0,53.0,1,1,Nam,unknown,2020-12-28 00:00:00 UTC,"Bán gấp căn hộ 1PN tòa T8 - Times City, diện tích 54m2. Giá sốc 1.9 tỷ bao phí (Miễn trung gian)","Gia đình cần bán gấp căn hộ 53m2, tòa T8 Times City:- Căn hộ 1 phòng ngủ, 1 phòng khách, 1 bếp và 1 nhà tắm.- Ban công Bắc view cảnh quan nội khu thoáng mát.- Nội thất: Sàn gỗ, trần thạch cao, điều hòa, tủ âm tường, tủ bếp, thiết bị vệ sinh...- Giá: 1.9 tỷ (bao phí).Liên hệ trực tiếp xem nhà: 0968 573 945.",28123095,1-2,50-80
1344,Times City,Apartment,2600.0,53.3,1,1,unknown,unknown,2020-12-28 00:00:00 UTC,Bán căn hộ 1PN 1VS tại Vinhomes Time City,"Chủ nhà đổi lên căn hộ to hơn nên muốn bán nhanh căn 1PN tại Vinhomes Times City, diện tích 53.3m2, thiết kế full nội thất đẹp.- Với các tiện nghi đầy đủ của Vin và cư dân văn minh, đầy đủ tiện nghi tiện ích,..- Giao thương thuận lợi, dễ đi lại.- 4 lớp an ninh bảo vệ an toàn, hầm để xe rộng rãi,...Chủ nhà muốn bán nhanh nên bao toàn bộ phí cho KH.LH 0971552533 để được tư vấn và hỗ trợ xem nhà ạ.",28339170,2-3,50-80
1345,Times City,Apartment,1950.0,53.0,1,1,Bắc,unknown,2020-12-28 00:00:00 UTC,Bán nhanh căn hộ 1PN - 53m2 Times City - View siêu thoáng đẹp giá chỉ: 1.950 tỷ bao phí,"Gia đình cần bán gấp căn hộ 53m2, toà T8 Times City:- Căn hộ 1 phòng ngủ, 1 phòng khách, 1 bếp và 1 nhà tắm.- Ban công Bắc View cảnh quan nhạc nước Times City, thoáng mát.- Nội thất: Sàn gỗ, trần thạch cao, điều hoà, tủ âm tường, tủ bếp, thiết bị vệ sinh,.- Giá: 1.950tỷ.- Liên hệ: 0966 674 793.",28339111,1-2,50-80
1346,Times City,Apartment,1940.0,53.0,1,1,Nam,có sổ đỏ/sổ hồng,2020-12-26 00:00:00 UTC,"Bán căn 1 phòng ngủ 53m2 rẻ nhất giá chỉ 1.940 tỷ bao phí, hướng Nam tại T9 Vinhomes Times City","Bán căn 1 phòng ngủ 53m2, giá chỉ 1.940 tỷ bao phí, hướng Nam tại T9 Vinhomes Times City.Thông tin chi tiết:- Nhà mới tinh.- Căn hộ rẻ vô đối thủ do chủ nhà cần tiền kinh doanh.- Diện tích và thiết kế: 53m2; thiết kế 1 phòng ngủ, 1 nhà vệ sinh.- Hướng: Ban công Nam.- Nội thất: Hệ thống đèn chiếu sáng sang trọng, điều hòa, sàn gỗ, tủ âm tường, bếp, tủ bếp và các thiết bị vệ sinh cao cấp...- Giá bán: Chỉ 1.940 tỷ bao toàn bộ phí, thuế.- Pháp lý: Căn hộ đã có sổ đỏ chính chủ.Xem nhà liên hệ: 0898.899.869.",28223035,1-2,50-80
1347,Times City,Apartment,1920.0,53.0,1,1,unknown,unknown,2020-12-26 00:00:00 UTC,"Siêu rẻ! Cần bán trong tuần căn 53m2 Times City, nhà mới đẹp, hướng Nam mát giá chỉ 1,92 tỷ bp","Thông tin căn hộ như sau:- Căn hộ 53m2 thiết kế 1PN, 1WC, hướng Nam mát. View nội khu, phố đi bộ đẹp.- Nội thất: Nguyên bản chủ đầu tư: Điều hoà, sàn gỗ, trần thạch cao, bếp hồng ngoại, tủ âm tường, hệ thống thiết bị WC cao cấp,... Nhà ít sử dụng nên còn mới tinh.- Gía bán rất rẻ: 1.92 tỷ (bao phí).- Xem thêm tại: https://bit.ly/3lblZS7- Liên hệ để được tư vấn và xem căn hộ: Khánh Vân 0903 450 893(imessage, zalo, viber).",28327996,1-2,50-80
1348,Times City,Apartment,2050.0,53.0,1,1,Nam,có sổ đỏ/sổ hồng,2020-12-25 00:00:00 UTC,"Bán căn 1 ngủ đồ cơ bản Times City 2,05 tỷ, bao mọi phí","Gia đình cần bán gấp căn hộ 1PN Times City, đẹp, giá chỉ 2,05 tỷ bao toàn bộ phí.Liên hệ: 0813489555.- Diện tích căn hộ 53m2. Thiết kế vuông vắn: 1PN + 1 PK + 1 WC + 1 bếp. Phòng ngủ chính và phòng khách diện tích cực rộng. Nhà ở giữ gìn rất đẹp và mới.- Căn hộ ban công Nam thoáng mát.- Nội thất cơ bản bàn giao, chủ nhà dễ tính.- Căn hộ được miễn phí dịch vụ.- Tiện ích: Bể bơi ngoài trời, sân chơi thể thao, đường dạo bộ, sân chơi trẻ em, gần trường học vinschool liên cấp và bệnh viện tiêu chuẩn quốc tế...- Giá bán: 2,05 tỷ.- Liên hệ: 0813489555.",28310341,2-3,50-80
1349,Times City,Apartment,1930.0,53.0,1,1,Nam,unknown,2020-12-24 00:00:00 UTC,"Gia đình cần bán gấp căn hộ 53m, toà T9 Times City, giá sốc 1.93 tỷ bao phí. LH: 0979011612","- Căn hộ 1 phòng ngủ, 1 phòng khách, 1 bếp và 1 nhà tắm.- Ban công Nam.- View cảnh quan nội khu Times City, thoáng mát.- Nội thất: Sàn gỗ, trần thạch cao, điều hoà, tủ âm tường, tủ bếp, thiết bị vệ sinh.- Giá: 1,93 tỷ (Bao phí).- Liên hệ xem nhà và tư vấn 24/7: Lê Hiền 0979011612 (Zalo/Face/Viber/Imessage).- Mail: hienle@bdsnhamoi.vn/- Website: http://bdsnhamoi.vn/",26571785,1-2,50-80
1350,Times City,Apartment,1900.0,53.0,1,1,Bắc,có sổ đỏ/sổ hồng,2020-12-24 00:00:00 UTC,"Cần bán gấp CH 1PN, 53m2, Times City, giá 1.9 tỷ bao phí. LH: 0963702813","Chủ nhà có nhu cầu muốn bán lại căn hộ 1PN tại Times City, 458 Minh Khai, Hai Bà Trưng, Hà Nội.Thông tin căn hộ:- Diện tích: 53m2.- Thiết kế thông minh gồm: 1PN có ánh sáng tự nhiên, phòng khách, phòng bếp, phòng ăn, 1WC.- Chủ nhà cẩn thận nên giữ gìn nhà mới, sạch sẽ nhà nguyên bản chủ đầu tư.- Căn hộ đã có sổ, không vay NH thuận tiện cho việc chuyển nhượng, miễn phí dịch vụ 10 năm.- Giá bán: 1,9 tỷ bao toàn bộ thuế phí cho khách thiện chí.- Liên hệ để được tư vấn chi tiết và đi xem nhà, hotline: 0963 702 813 - Em Thủy (zalo, viber).http://bdsnhamoi.vn",26722951,1-2,50-80
1351,Times City,Apartment,2100.0,53.0,1,1,Bắc,unknown,2020-12-24 00:00:00 UTC,"Bán nhanh bán rẻ căn 1PN 53m2 hướng Bắc view nhạc nước tòa T8 Times City giá: 2.1 tỷ BP, 0979271525","097.927.1525.Không có nhu cầu sử dụng gia đình cần bán nhanh căn hộ 1 phòng ngủ, tòa T8 Times city giá 2.1 tỷ bao toàn bộ phí sang tên.Căn hộ ở tầng đẹp.Diện tích: 53m2.Thiết kế: 1 phòng ngủ, Phòng khách rộng rãi với ban công hướng Bắc View Nhạc Nước thoáng mát, 1 vệ sinh và bếp khép kín.Nội thất cơ bản: Hệ thống chiếu sáng, đèn chùm sang trọng, sàn gỗ, trần thạch cao, điều hòa riêng từng phòng cho phòng ngủ và phòng khách. Phòng bếp có đầy đủ hệ thống tủ bếp, bếp từ hồng ngoại, chậu rửa inox.Giá bán: 2.1 tỷ (chủ nhà chịu toàn bộ phí sang tên).Liện hệ xem nhà: 097.927.1525 (Zalo, Viber).- Bất động sản Nhà Mới.Đơn vị mua bán, chuyển nhượng, cho thuê và quản lý BĐS số 1 Vinhomes.Quý khách có nhu cầu mua bán chuyển nhượng, cho thuê căn hộ vui lòng liên hệ hotline: 097.927.1525 (viber/zalo 24/7).Địa chỉ: L2 - T11 OF 05 khu đô thị Vinhomes Times City, 458 Minh Khai Hai Bà Trưng Hà Nội.Website: Http://linhbdsvinhomes.bantimescity.vn/",28300524,2-3,50-80
1352,Times City,Apartment,1930.0,54.0,1,1,Nam,có sổ đỏ/sổ hồng,2020-12-24 00:00:00 UTC,"Bán gấp căn hộ 1PN tòa T9 - Times City, diện tích 54m2. Giá sốc 1.93 tỷ bao phí","Gia đình cần bán gấp căn hộ 54m2, tòa T9 Times City:- Căn hộ 1 phòng ngủ, 1 phòng khách, 1 bếp và 1 nhà tắm.- Ban công Nam view cảnh quan nội khu thoáng mát.- Nội thất: Sàn gỗ, trần thạch cao, điều hòa, tủ âm tường, tủ bếp, thiết bị vệ sinh...- Giá: 1.93 tỷ (bao phí).Liên hệ: 0936.721.604 (Viber, zalo, messenger).",25701873,1-2,50-80
1353,Times City,Apartment,1925.0,53.0,1,1,Nam,có sổ đỏ/sổ hồng,2020-12-23 00:00:00 UTC,"Bán cắt lỗ căn 1 phòng ngủ 53m2, giá chỉ 1.925 tỷ bao phí, hướng Nam tại T9 Vinhomes Times City","Bán cắt lỗ căn 1 phòng ngủ 53m2, giá chỉ 1.925 tỷ bao phí, hướng Nam tại T9 Vinhomes Times City.Thông tin chi tiết:- Nhà mới tinh.- Căn hộ rẻ vô đối thủ do chủ nhà cần tiền kinh doanh.- Diện tích và thiết kế: 53m2; thiết kế 1 phòng ngủ, 1 nhà vệ sinh.- Hướng: Ban công Nam.- Nội thất: Hệ thống đèn chiếu sáng sang trọng, điều hòa, sàn gỗ, tủ âm tường, bếp, tủ bếp và các thiết bị vệ sinh cao cấp...- Giá bán: Chỉ 1.925 tỷ bao toàn bộ phí, thuế.- Pháp lý: Căn hộ đã có sổ đỏ chính chủ.Xem nhà liên hệ: 0898.899.869.",28293729,1-2,50-80
1354,Vinhomes Times City - Park Hill,Apartment,6000.0,122.0,3,unknown,unknown,có sổ đỏ/sổ hồng,2020-12-29 00:00:00 UTC,"Hot. Bán căn góc 122m2 3PN Park 12 Park Hill Times City, giá 6 tỷ bao phí, view bể bơi, 0962984823","Gia đình có căn góc 122m2 tại Park 12 Park Hill Premium, gia đình thiện chí bán, căn hộ thiết kế 3PN, 1 phòng khách rộng, 1 bếp, 2WC, 3 ban công, hướng Đông Bắc, view bể bơi dài 80m đẹp lung linh.- Nội thất căn hộ cao cấp, hiện đại: Tủ giầy, tủ âm tường, điều hòa âm trần, đèn chiếu sáng, bếp hồng ngoại, hệ thống hút mùi, sàn gỗ, thiết bị vs TOTO nhà ít ở nên còn rất mới.- Giá bán: 6 tỷ bao phí sang sổ.- Liên hệ xem nhà: 0962.984.823 (zalo, facebook, imessage).",28360024,4.5-7.5,100-150
1355,Vinhomes Times City - Park Hill,Apartment,5800.0,122.0,3,unknown,unknown,có sổ đỏ/sổ hồng,2020-12-26 00:00:00 UTC,"Gia đình tôi cần tài chính bán gấp căn hộ 3PN Park Park Premium DT 122m2 - 3 phòng ngủ chỉ 5,8 tỷ","Gia đình tôi cần tài chính bán gấp căn hộ 3PN tại Park Park Premium - DT 122m2 - 3 phòng ngủ chỉ 5,8 tỷ bao phí full đồ.Gia đình chuyển đi nước ngoài cần bán lại căn tòa P12 Park Hill, 122m2 3 phòng ngủ thiết kế thông minh vô cùng đẹp.Thông tin thiết kế căn hộ:- Diện tích: 122m2.- Thiết kế gồm: Là căn góc với diện tích rộng được thiết kế là căn 3 phòng ngủ đón ánh sáng tự nhiên, phòng khách rất rộng thoáng đẹp, phòng bếp thông logia, 3 logia, 2 WC. Căn hộ vuông vắn, công năng căn hộ được sử dụng tối đa.- Được nằm trong tòa có vị thế đẹp nên căn hộ có nhiều lợi thế.- Căn hộ nội thất cực đẹp: Sàn gỗ, điều hòa âm trần, hệ thống tủ âm tường, hệ thống tủ bếp, bếp hồng ngoại, hệ thống thiết bị chiếu sáng, hệ thống thiết bị vệ sinh, ti vi, tủ lạnh, máy giặt.- Căn hộ đã có sổ đỏ.- Giá bán: 5,8 tỷ (Đã bao gồm phí sang tên).- Liên hệ xem nhà: 0968 205 369 hoặc 0348315712(viber, zalo, message).- Email: lientrinh@bdsnhamoi.vn",28328016,4.5-7.5,100-150
1356,Vinhomes Times City - Park Hill,Apartment,3450.0,75.0,2,unknown,unknown,unknown,2020-12-26 00:00:00 UTC,"Chính chủ bán căn góc 75m2, 2PN tại Park 12 Park Hill Premium, giá: 3.45 tỷ bao phí. 0962.984.823","Do gia đình chuyển nơi sinh sống nên cần bán lại căn hộ tại Park 12 Park Hill Premium, 458 Minh Khai, Hai Bà Trưng, Hà Nội.- Thiết kế 2 PN vuông vắn, 1 phòng khách, 1 bếp, ban công hướng Bắc, View bể bơi đẹp lung linh.- Nội thất: Tủ âm tường, điều hòa âm trần, đèn chiếu sáng, bếp hồng ngoại, hệ thống hút mùi, sàn gỗ.- Giá: 3.45 tỷ bao phí chuyển nhượng.Liên hệ xem căn hộ: 0962.984.823.",28325786,3-4.5,50-80
1357,Vinhomes Times City - Park Hill,Apartment,2950.0,65.0,2,unknown,unknown,unknown,2020-12-25 00:00:00 UTC,"Chính chủ bán căn 2PN tại P12 Park Hill Premium, giá 2.95 tỷ full nội thất đẹp. Lh: 0962984823","Gia đình ko có nhu cầu sử dụng cần bán trước tết căn 2PN tại Park 12 Park Hill Times City.- Tổng diện tích căn hộ 65m2 được thiết kế vô cùng hợp lý với 2 phòng ngủ vuông vắn, 2 vệ sinh, phòng khách rộng thoáng, phòng bếp riêng biệt...- Full nội thất: Tivi, tủ lạnh, máy giặt, bàn ăn, bàn ghế sofa, điều hòa, bếp điện, tủ bếp, tủ am tường, sàn gỗ, trần thạch cao, thiết bị vệ sinh nhập ngoại...- Giá bán rẻ nhất thị trường: 2.95 tỷ (Gia đình chịu toàn bộ phí sang tên sổ đỏ).- Liên hệ xem nhà trực tiếp: 0962984823.",28320447,2-3,50-80
1358,Vinhomes Times City - Park Hill,Apartment,4600.0,95.0,3,unknown,unknown,unknown,2020-12-25 00:00:00 UTC,"Rẻ quá căn hộ 3 phòng ngủ full đồ chỉ việc vào ở luôn, giá 4.6 tỷ bao phí","Bán căn góc 3PN full đồ nhà mới tinh tại Park Premium giá rẻ nhất thị trường chỉ 4.6 tỷ bao phí.- Căn hộ có view rất thoáng, ko bị che chắn, tầng hợp lý.- Căn hộ bán full đồ, nhà rất mới, sạch sẽ.- Giá bán rẻ nhất thị trường: 4.6 tỷ bao phí full đồ.Liên hệ xem nhà: 0972429193 (zalo, viber).",28313226,4.5-7.5,80-100
1359,Vinhomes Times City - Park Hill,Apartment,5350.0,120.0,3,unknown,Bắc,unknown,2020-12-23 00:00:00 UTC,"Siêu rẻ căn 120m2, 3PN tại tòa Park 12 Park Hill Premium view thoáng, giá 5,35 tỷ BP. 0962984823","Gia đình chuyển sang biệt thự cần bán gấp căn hộ 120m2, 3PN tại Park 12 Park Hill Premium, 458 Minh Khai, HBT, HN.- Thiết kế vuông vắn với 3PN sáng, 1 phòng khách, 1 bếp, ban công hướng Bắc view thoáng mát.- Nội thất cao cấp: Tủ âm tường, sàn gỗ, trần thạch cao, bếp hồng ngoại, tủ bếp, điều hòa âm trần, thiết bị vệ sinh cao cấp.- Giá siêu rẻ: 5,35 tỷ gia đình bao phí sang sổ.- Liên hệ xem căn hộ: 0962.984.823.Ảnh thật căn hộ.",28292421,4.5-7.5,100-150
1360,Vinhomes Times City - Park Hill,Apartment,3480.0,75.0,2,unknown,unknown,unknown,2020-12-23 00:00:00 UTC,"Chính chủ bán căn góc 75m2, 2PN Park 12 Park Hill Premium, giá: 3,48 tỷ bao phí. Lh: 0962.984.823","Do gia đình chuyển nơi sinh sống nên cần bán lại căn hộ tại Park 12 Park Hill Premium, 458 Minh Khai, HBT, HN.- Thiết kế 2 PN vuông vắn, 1 phòng khách, 1 bếp, ban công hướng Bắc, View bể bơi đẹp lung linh.- Nội thất: Tủ âm tường, điều hòa âm trần, đèn chiếu sáng, bếp hồng ngoại, hệ thống hút mùi, sàn gỗ.- Giá: 3.48 tỷ bao phí chuyển nhượng.Liên hệ xem căn hộ: 0962.984.823.",28291442,3-4.5,50-80
1361,Vinhomes Times City - Park Hill,Apartment,2930.0,65.0,2,2,unknown,thế chấp,2020-12-30 00:00:00 UTC,"TÔI CẦN BÁN CĂN 2 NGỦ SÁNG ĐẸP LONG LANH (NHƯ HÌNH ẢNH)TẠI PARK PREMIUM, GIÁ CHỈ 2.930 TỶ BAO PHÍ","Gia đình tôi cần bán căn hộ.- 2 ngủ sáng tại Park Premium (PARK 12).- Diện tích 65m2, thiết kế 2 ngủ sáng sang trọng, phòng bếp  biệt.- Nhà đẹp để lại toàn bộ nội thất (nhà y ảnh).- Căn hộ được trang bị hệ thống thông minh đẳng cấp.- Giá căn hộ 2.930 tỷ. Gia đình bao toàn bộ phí. (Gía thương lượng).- Liên hệ; 0337587060 Mai Anh - BĐS nhà mới.",28369410,2-3,50-80
1362,Vinhomes Times City - Park Hill,Apartment,3200.0,79.0,2,2,Đông-Nam,unknown,2020-12-30 00:00:00 UTC,"Bán căn hộ 79m2 Park 12, ban công hướng Nam cần tiền bán cắt lỗ","Trước tôi có mua căn hộ chung cư Park Hill - Times City, do cần tiền nên cần bán cắt lỗ nhanh trong tuần:+ Căn 79m2 tòa Park 12, thiết kế 2 PN + 2 WC. Ban công hướng ĐN thoáng mát và vuông vắn.Bán lỗ 100tr so với giá gốc.LH chủ nhà: 00988769279.",13726111,3-4.5,50-80
1363,Vinhomes Times City - Park Hill,Apartment,2900.0,70.0,2,2,Đông,có sổ đỏ/sổ hồng,2020-12-30 00:00:00 UTC,"Hot, giá cực sốc, bán gấp căn 2PN, full đồ tại Park Hill Premium, giá 2.9 tỷ bao phí","Hot, giá cực sốc, bán gấp căn 2PN, full đồ tại Park Hill Premium, giá 2.9 tỷ bao phí.- Diện tích: 70m2- Ban công: Hướng Đông, view thoáng mát, buổi tối đẹp lung linh.- Thiết kế: Căn hộ được thiết kế với 2 phòng ngủ vuông vắn có logia, 1 phòng khách rộng thoáng có ban công, bếp và 2WC.- Nội thất căn hộ: Gồm các thiết bị thông minh của chủ đầu tư, và đầy đủ các đồ liền tường, bàn ghế, bàn ăn cũng như để lại toàn bộ đồ điện tử...- Pháp lý: Căn hộ đã có sổ đỏ.- Giá bán rẻ nhất thị trường: 2.9 tỷ bao phí.- Liên hệ để được tư vấn và xem nhà trực tiếp: 0356922296",27179526,2-3,50-80
1364,Vinhomes Times City - Park Hill,Apartment,6000.0,122.0,3,2,Bắc,có sổ đỏ/sổ hồng,2020-12-29 00:00:00 UTC,"Hot. Bán căn góc 3PN Park 12, DT 122m2, Times City, Hai Bà Trưng, giá 6 tỷ, LH 0979702442","Thông tin căn hộ cụ thể như sau:Diện tích căn góc 122m2.Gia đình bán căn góc 3 phòng ngủ, 2vs, là căn thiết kế đẹp nhất Park 12.Ưu điểm phòng khách rộng. 3 ban công nên nhà rất thoáng và mát, bếp thông loza.Sổ đỏ chính chủ.Giá bán 6. Tỷ bao phí.Anh chị quan tâm LH xem nhà. Mai Phượng 0979702442 zalo, viber.",28360414,4.5-7.5,100-150
1365,Vinhomes Times City - Park Hill,Apartment,5150.0,116.0,3,2,Nam,unknown,2020-12-29 00:00:00 UTC,"Chính chủ bán gấp căn 3 PN, tòa Park 12, diện tích 116m2, giá cực rẻ (Ảnh thực, miễn MG)","- Gia đình chuyển về quê công tác, cần bán gấp căn hộ trong tháng 11 này.- Vị trí: Tòa Park 12, căn hộ vip thiết kế thông minh.- Thông tin: Diện tích tim tường 116m2, 3 phòng ngủ, 2 vệ sinh, 2 logia.- Ban công hướng Nam tầng trung, view nhìn thành phố, thoáng không bị nhìn sang nhà đối diện.- Nhà vẫn có suất để ô tô(rất ít căn hộ còn suất để ô tô).- Giá bán có đồ 5,15 tỷ. Không lấy đồ 5,05 tỷ.Vì bán gấp nên giá rẻ hơn thị trường 2 - 300tr.Bao phí sang tên, miễn môi giới.Lh: 0982 591 304.",23213556,4.5-7.5,100-150
